,smiles,logP,qed,SAS
1186,ClCc1ccc2cccc3c2c1-c1ccccc1-3,5.226000000000003,0.40612091588278265,2.1030801574868345
1187,CCOCc1c(O)cc2c(c1O)C(=O)c1ccccc1C2=O,2.4097,0.7754572051155239,2.391063079759265
1188,CC1CN(N=O)CC(C)O1,0.777,0.5104704037725574,3.860960334748893
1189,O=c1[nH]sc2cc([N+](=O)[O-])ccc12,1.4978,0.5542110582166178,2.758912826931903
1190,C[C@@H]1CNC[C@@H](C)O1,0.38320000000000004,0.49263053013424374,3.59538671097571
1191,O=[N+]([O-])c1cc2cccc3c2c(c1[N+](=O)[O-])-c1ccccc1-3,4.303600000000003,0.4067617049069634,2.4141397343579722
1192,Cc1ccc(N=Nc2c(O)c(S(=O)(=O)O)cc3cc(S(=O)(=O)O)ccc23)c(C)c1,4.071040000000003,0.4112397351789666,2.8416903653082084
1193,BrCc1ccccc1,2.5815,0.5693246285400515,1.4523765577396688
1194,O=[N+]([O-])c1cc2ccccc2c2c([N+](=O)[O-])cccc12,3.809400000000002,0.40142389210679486,2.146825410776053
1195,O=[N+]([O-])c1ccc2c3c(cccc13)-c1ccc(O)cc1-2,4.101000000000001,0.4150764441232693,2.1777408966060126
1196,O=[N+]([O-])c1ccc2c(c1)c([N+](=O)[O-])cc1ccccc12,3.809400000000002,0.40142389210679486,2.078054531655173
1197,O=CNc1nc(-c2ccc([N+](=O)[O-])s2)cs1,2.3480999999999996,0.5159143709568502,2.775803859963716
1198,Cn1c(NO)nc2c3cccnc3ccc21,1.9225999999999996,0.6073520196743984,2.5114822546125453
1199,Cc1cc(=O)oc2c3c4c(cc12)CCCN4CCC3,2.8002200000000013,0.6786752537711286,2.461847265202838
1200,Cn1c2ccccc2c2ccccc21,3.331500000000002,0.5010145222980148,1.504523362427598
1201,CC(C)=CCc1ccc(O)c2c(=O)c3c(O)c4c(cc3oc12)OC1OC=CC41O,3.3161000000000045,0.45180404872513324,4.2915370861758015
1202,Oc1cc2c3ccccc3cc3ccc4cccc1c4c32,5.442800000000003,0.2925792552833897,2.0385786080252224
1203,O=[P@@]1(N(CCCl)CCCl)NCCCO1,1.884,0.6057206690801091,4.173520934718004
1204,O=[N+]([O-])c1ccc2ccc3c(O)ccc4c5ccccc5c1c2c34,5.351000000000003,0.19623519014003066,2.267258222050218
1205,NNCCO,-1.5579999999999998,0.275272381761015,3.0228662521108483
1206,C/C=C(\Cl)C=O,1.3279,0.3623771436727785,4.062801317516931
1207,CC(C)(c1ccc(OC[C@H]2CO2)cc1)c1ccc(OC[C@H]2CO2)cc1,3.567700000000002,0.689246342446574,2.934010026568547
1208,CN(C)N=Nc1nc[nH]c1C(N)=O,0.0688999999999999,0.5105305434356862,3.4761993104483864
1209,O=C1c2ccc(O)cc2-c2ccc(O)c3cccc1c23,3.4624000000000015,0.5099241491280783,2.1433854310189684
1210,c1ccc2ncccc2c1,2.2348,0.5311915584041306,1.3477370589832063
1211,Cc1cc2c(c3ccc4c(c13)C=CC(O)C4O)CCC2,3.0580200000000017,0.7690983013669618,3.6455646582016588
1212,c1ccc(Cc2ccccc2OCC2CO2)cc1,3.0550000000000015,0.7491608895896618,2.1602723430651185
1213,CCCCCCCCCCCCCCN(OC(C)=O)c1ccc2c(c1)Cc1ccccc1-2,8.243400000000008,0.1777183053153187,2.6514401543066057
1214,COc1cc2c(c3c(C)cc4ccccc4c13)CCC2=O,4.438920000000003,0.6141629973560317,2.3574736204321685
1215,[N-]=[N+]=NCC(O)Cn1cnc2c(N)ncnc21,0.0797,0.43772827433928296,3.4938908066060694
1216,O=NN1CCC[C@@H]1c1cccnc1,1.8999,0.6479214510787613,3.0668484889443803
1217,O=C(Cl)c1ccc(C(=O)Cl)cc1,2.4446000000000003,0.6913536643201288,1.9775252152539906
1218,NC(=O)N(c1ccccc1)c1ccc(C(=O)O)cc1,2.6016000000000004,0.8848042336888711,1.8266596837277085
1219,CC(=O)Nc1ccc2ccc3ccc(O)c4ccc1c2c34,4.248000000000003,0.5101656163816406,2.089578235816786
1220,CC(C)(C)c1ccc(-c2ccc(N=O)cc2)cc1,5.049000000000004,0.6741816510528421,1.9543135798380682
1221,COS(=O)(=O)OC,-0.476,0.501308312445765,2.996814536750323
1222,C(CC[C@H]1CO1)C[C@H]1CO1,1.3444,0.4272808608664348,3.2101460490346065
1223,Nc1ncnc2c1ncn2C(c1ccccc1)(c1ccccc1)c1ccccc1,4.248700000000003,0.4755070080612557,2.327750610251101
1224,Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3O,5.044120000000004,0.35393870406765665,2.890506476183038
1225,CC(=O)N(C)N=O,0.1461,0.3491384766632692,3.2468516408227215
1226,N=c1cc2oc3cc(N)ccc3nc-2c2ccccc12,3.147470000000001,0.28985384155839844,2.4989396680704825
1227,Cc1ccc2cc3c4c(ccc3c3c2c1CC3)[C@@H](O)[C@H](O)C=C4,3.821120000000003,0.6197713541573014,3.706341929858402
1228,CCCCN(CC(O)CCO)N=O,0.5132000000000001,0.4318929877126324,3.5120905132358766
1229,OCC(O)CCl,-0.4216,0.47426091086771105,3.2284551576670584
1230,CC(=O)O[C@@H](c1ccc2c(c1)OCO2)[C@@H]1CO1,1.4183000000000001,0.5864325477235539,3.1934575499139353
1231,Cc1cc2ccccc2c2ccc3ccccc3c12,5.454620000000004,0.3593465920364741,1.7335181742937493
1232,CCCCOc1ccc(/C=N/c2ccc(CC)cc2)cc1,5.178500000000005,0.5060093800519958,1.9010804426263697
1233,CCCCOS(C)(=O)=O,0.7627,0.4410334817014579,2.1137771711051556
1234,COc1nsc2ccc([N+](=O)[O-])cc12,2.2131,0.5626673388952586,2.512849816461369
1235,CSCCl,1.5457,0.4465731001574195,3.3219845849295186
1236,C1=CC23CCCC2(C=C1)O3,1.8041,0.46012113287452433,4.821835719364278
1237,CC(=O)OCCOCCOCCOC(C)=O,0.14579999999999949,0.4174003712731854,2.147419804019661
1238,O=C(Nc1ccccc1)c1cc2ccccc2c(N=Nc2cc(Cl)ccc2Cl)c1O,7.519900000000004,0.3248153556986449,2.3894913851532174
1239,c1ccc2c(c1)-c1cc3c(ccc4ccccc43)nc1C1OC21,5.181000000000004,0.32970661247453315,3.0931491356960414
1240,CCc1cc(O)cc2c3c([nH]c12)[C@](CC)(CC(=O)O)OCC3,3.0886000000000013,0.8102857597939888,3.4959936412208688
1241,O=Cc1ccc2ccc3cccc4ccc1c2c34,4.396500000000002,0.3497333879144199,2.066534148778562
1242,CC(=O)ON(OCc1ccc(C)cc1)C(=O)c1ccccc1,3.0471200000000014,0.8142376294124882,2.296719883241348
1243,OC1c2ccc3c4c5c(cccc5cc3c2C2OC2C1O)C=C4,3.324600000000002,0.3868531148910159,4.076039457507977
1244,Cc1c2ccccc2c(CCl)c2ccccc12,5.040220000000003,0.4129411868962603,1.9827180732063319
1245,Nc1ccc(Cl)c(N)c1,1.5044,0.5397866981817154,1.8979933918409415
1246,O=[N+]([O-])c1ccnc2ccccc12,2.143,0.49121081405272493,1.860615217784293
1247,Cc1nc(N)cc2[nH]c3ccccc3c12,2.60672,0.5816562035642182,2.2608697914336116
1248,COP(=O)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,2.68292,0.4596368040107207,2.535811197225172
1249,Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O,-0.19628000000000012,0.4454004294146897,3.849317511398737
1250,c1ccc2c(c1)c1ccccc1c1ccccc21,5.146200000000003,0.36517781288626455,1.0
1251,O=[N+]([O-])c1ccc(CCl)cc1,2.3335999999999997,0.38948169603836147,1.768111105527998
1252,c1ccc2c(c1)-c1ccc3c4c1c-2cc1cccc(c14)C1OC31,5.7664000000000035,0.26072668485775147,3.227601309609085
1253,CCCCON(OC(C)=O)C(=O)c1ccc(Br)cc1,3.1011000000000015,0.614873626345248,2.6102113695600195
1254,NCCNCCO,-1.4729999999999996,0.3814524418111515,2.3418065824754954
1255,COC(=O)C1OC1c1ccccc1,1.2994999999999997,0.5057882493975244,2.6758575372090245
1256,Fc1cc2cccnc2c2cccnc12,2.9221000000000013,0.5188563017582588,2.094595706216504
1257,COc1ccc2nc3cc(Cl)ccc3c(NCCCNCCCl)c2c1,4.680400000000003,0.33947284213338147,2.3267589284843346
1258,Cc1ccc(C(=O)Cl)cc1,2.3740200000000007,0.5679905040929671,1.5650488538550018
1259,Nc1c(Cl)cc([N+](=O)[O-])cc1[N+](=O)[O-],1.7386,0.46048765977830153,2.3107113549229066
1260,c1ccc(-c2cccc(-c3ccccn3)n2)nc1,3.2056000000000022,0.6818492617177718,1.9138513234278118
1261,O=[N+]([O-])c1cc(N(CCO)CCO)ccc1NCCO,-0.21000000000000008,0.36590226246247454,2.4530522988879397
1262,COc1ccc(N)c2c1C(=O)c1ccccc1C2=O,2.0527999999999995,0.6737529405075878,1.9707511205927304
1263,CC(=O)O[C@H]1C[C@@H]2C(COC(=O)CC(C)C)=CO[C@@H](OC(=O)CC(C)C)[C@H]2[C@@]12CO2,2.742000000000001,0.33306339619804104,4.941106185385329
1264,CCOc1ccc(NO)cc1,1.8863999999999999,0.6513252603122377,1.7517839591260138
1265,CC(=O)O[C@@H](C)CN(C[C@H](C)OC(C)=O)N=O,0.873,0.3762405758397291,3.83335230515869
1266,c1ccc2c(C3CO3)c3ccccc3cc2c1,4.064300000000002,0.44469816361662023,2.4175570373752997
1267,C=CC=C,1.3584,0.3963339686814092,3.6395999695449035
1268,C=CCBr,1.5673,0.364463143017738,3.3858461233910573
1269,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,4.4861400000000025,0.48641016175890156,2.2946637686993423
1270,Nc1ncnc2c1ncn2Cc1ccc([N+](=O)[O-])cc1,1.3649999999999998,0.5676015716085667,2.171206483650547
1271,Nc1ccc(CO)c([N+](=O)[O-])c1,0.6693,0.3855019856702799,2.212226176792452
1272,COc1ccc2cc([N+](=O)[O-])c3ccc(=O)oc3c2c1,2.8630000000000013,0.3095448532605137,2.3485045316551734
1273,c1ccc(-c2ccccc2OCC2CO2)cc1,3.1312000000000015,0.7469736205070414,2.0848339604522224
1274,C[C@]1(c2ccc([N+](=O)[O-])cc2)CO1,1.8401999999999998,0.39511892308903157,2.7699168868622497
1275,CNN,-0.9205000000000001,0.27331503611697344,2.9731878078657523
1276,C1=Cc2cc3c4ccccc4ccc3c3cccc1c23,5.6300000000000034,0.31322689934671355,2.1842134876991306
1277,CC(=O)c1cccc([N+](=O)[O-])c1,1.7973999999999999,0.381035510605069,1.6082699267924525
1278,Nc1ccccc1O,0.9743999999999999,0.3849667558355937,1.6900509876575782
1279,O=[N+]([O-])c1ccc2ccc3c4ccccc4c([N+](=O)[O-])c4ccc1c2c43,5.553600000000003,0.18196342363134224,2.428493106927279
1280,COCCOCCOCCOC,0.3124,0.4761817023320393,1.938516490460266
1281,CO[C@@H]1C[C@](C)(O)Cc2cc3c(c(O)c21)C(=O)c1c(O)cc2c(c1C3=O)O[C@@H]1O[C@@]2(C)[C@H](O)[C@@H](N(C)C)[C@H]1O,0.8737999999999999,0.31247555954682155,5.765632198595059
1282,CC1=CC2=C(C=O)C(=O)C(C)(O)C(O)C2=CO1,-0.005599999999999938,0.49405958502218633,4.772400626837012
1283,CC1=C[C@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,3.0679000000000016,0.6988400512602978,3.5749111277931025
1284,O=c1cc(CO)occ1O,-0.1623,0.5710344964963259,2.7063462897524353
1285,O=[N+]([O-])c1cc(Cl)ccc1Cl,2.9016,0.5065691418971879,1.7005441028754777
1286,CCCON(OC(C)=O)C(=O)c1ccccc1,1.9485,0.7508905133681764,2.5218832757849103
1287,O=C1OCC(C(Br)Br)=C1Cl,2.152,0.5462416584843613,3.6642948104624953
1288,C=C1C(=O)O[C@@H]2C[C@H](C)[C@H]3C[C@@H](O)O[C@@H](O)[C@]3(C)C[C@H]12,1.1937,0.5154645855073497,4.8996275722520775
1289,Cc1cc2nc(N)sc2cc1C,2.4953400000000006,0.6727908954042202,2.151770932037209
1290,Cn1c([N+](=O)[O-])nc2ccccc21,1.4814999999999998,0.48924458617392336,2.3525589807780563
1291,Nc1cccc(N)c1C(=O)O,0.5491999999999999,0.5123903919361276,2.084765323034631
1292,Cc1cc(O)c2c(c1O)C(=O)c1cc(O)cc(O)c1C2=O,1.5928200000000012,0.46644582817217317,2.5515922468057965
1293,O=c1ccc(=O)[nH][nH]1,-0.9368000000000001,0.4546939811074878,2.8754202184268074
1294,O=[N+]([O-])c1c(-c2ccc(Cl)cc2)nc2n1CCS2,3.2174000000000014,0.626256799291349,2.717638955403679
1295,CC1CC(=O)O1,0.3218,0.3967364100558657,2.673741311513213
1296,ClCC(Cl)CBr,2.2275,0.5879506481372829,4.3136151576670585
1297,Nc1ccc(N)c2c1C(=O)c1cccc([N+](=O)[O-])c1C2=O,1.5346000000000002,0.39551220084207855,2.417268721646744
1298,CCN(CC)[N+]([O-])=NO,0.5949,0.3480124435491445,3.8713838600683665
1299,CCc1cc(O)cc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,3.0886000000000013,0.8102857597939888,3.4959936412208688
1300,C=C(Br)C=O,1.0938999999999999,0.38814676754923916,3.826859151519132
1301,O=[P@]1(N(CCCl)CCCl)N[C@H](O)CCO1,1.2024,0.5838139477761041,4.596162548415758
1302,O=[N+]([O-])c1ccc2c(O)cc3cccc4ccc1c2c43,4.197800000000001,0.3178220983140643,2.2180429208975116
1303,Cc1cc(C(=O)O)ccc1[N+](=O)[O-],1.60142,0.5545811672294876,1.7252655418640295
1304,Nc1cccc2cc3c(nc12)CCCC3,2.695800000000001,0.6608917420727911,2.2334411607619593
1305,c1ccc2c(c1)Cc1c(c3ccccc3c3ccccc13)C2,5.488000000000004,0.3290623022002633,1.905080826970618
1306,C[C@@H](O)CN(C[C@@H](C)O)N=O,-0.2685999999999999,0.43091463448816864,4.045862183491487
1307,Nc1[nH]c(-c2ccc([N+](=O)[O-])cc2)nc2ncnc1-2,1.4618999999999998,0.5280021721715373,2.6069463794219523
1308,Nc1ccc(-c2ccc(N)cc2[N+](=O)[O-])cc1,2.4262000000000006,0.469291083793865,2.0043110990254984
1309,c1cc2ccc3cc4ccoc4c4ccc(c1)c2c34,5.330200000000002,0.3343847860361443,2.2661129111358527
1310,CC(C)(C)c1ccc(OCC2CO2)cc1,2.761700000000001,0.709232127531685,2.278237315426839
1311,c1cc2c3c(cccc3c1)C1NC21,2.5388,0.5982112577012986,3.132961487312974
1312,O=[N+]([O-])c1cc2c3c(c1)CCc1cc([N+](=O)[O-])cc(c1-3)CC2,3.367200000000002,0.6276749743641847,2.5999413716646576
1313,NNc1nncc2ccccc12,0.9153999999999998,0.480554166108739,2.244307715253992
1314,O=[N+]([O-])c1cc(O)c2ccc3cccc4ccc1c2c34,4.197800000000001,0.3178220983140643,2.238139277172815
1315,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,1.2377,0.693034350038367,3.7529631375656427
1316,Nc1cc2c3c(ccc2c2ccccc12)C(O)C(O)C=C3,2.9963000000000006,0.4369330118089635,3.330091511582471
1317,CC=C(C=C(C)C=C(C)C=CC=C(C)C(=O)C12OC1C(O)(CCO)NC2=O)C(=O)OC,1.4082999999999997,0.16566873523016518,5.028745619305805
1318,O=C/C(Br)=C(\Br)C(=O)O,1.2712999999999999,0.598916711396035,3.8869440911416397
1319,Cc1cn2c([N+](=O)[O-])c(-c3ccc([N+](=O)[O-])cc3)nc2s1,3.187620000000001,0.5456424237569133,2.7165953445701003
1320,CC(C)(C)OC(=O)[C@H](N)CN=[N+]=[N-],0.9656999999999998,0.3071665236540175,3.465209953795318
1321,O=[N+]([O-])c1ccc2ccc3cccc([N+](=O)[O-])c3c2c1,3.809400000000002,0.4014238921067948,2.1274976635233056
1322,CCN(CC)CCC[C@@H](C)Nc1ccnc2cc(Cl)ccc12,4.810600000000004,0.75641175721287,2.670786229594949
1323,CC(=O)OC(C)CN(CC(C)OC(C)=O)N=O,0.873,0.3762405758397291,3.83335230515869
1324,Nc1nc2c(s1)CCc1ncccc1-2,1.8859,0.7109438917434772,2.6568880903825693
1325,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,1.2683,0.8910262977655082,2.4120525133584483
1326,CCc1cc2c(c3ccc4ccccc4c13)CCC2=O,4.684300000000003,0.5802939290928683,2.281707837831757
1327,O=C1OC(O)C(CCl)=C1Cl,0.5932999999999999,0.47761873054601744,3.9859505441037477
1328,O=[N+]([O-])c1cc2ccc(N(CCCl)CCCl)cc2o1,3.6250000000000027,0.46434222988280993,2.8557084500557224
1329,Nc1ccc(/C=C/c2ccc(Cl)cc2)cc1,4.092600000000003,0.609238041536151,1.6943815857162257
1330,O=C(Nc1ccccc1[N+](=O)[O-])c1csc([N+](=O)[O-])c1,2.8168000000000015,0.6869160820096621,2.221788802384445
1331,Cc1cccc(N=Nc2ccc(N(C)C)cc2)c1,4.4764200000000045,0.7257720205006495,2.142545742733997
1332,CCOC(=O)c1[nH]c2ccccc2c1/N=C/c1ccc(NC(C)=O)cc1,4.053600000000002,0.5381912771410364,2.3530353106694815
1333,O=C1c2ccccc2C(=O)c2c1cc(O)c(CO)c2O,1.3655000000000002,0.6203819640195609,2.3346676835033264
1334,ClC(COCC(Cl)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,4.958200000000001,0.6292917155488371,4.63525735091056
1335,CCc1cccc(NC(=O)c2csc([N+](=O)[O-])c2)c1,3.471000000000002,0.6860925971765544,2.1025612802444016
1336,c1ccc2c(c1)ccc1c2ccc2ccc3ccccc3c21,6.299400000000004,0.29152582766624097,1.6366111617672061
1337,C[C@H]1CN(N=O)C(=O)NC1=O,-0.14430000000000004,0.5375802498522331,3.789788818357172
1338,OCC(Cl)CCl,0.8249,0.5470204373327194,3.8535905422824417
1339,BrCBr,1.7337,0.49009217871796995,3.4801647309426755
1340,OC[C@H](Cl)CCl,0.8249,0.5470204373327194,3.8535905422824417
1341,Fc1ccc2cccnc2c1F,2.513000000000001,0.5840485195000186,1.9058474437607789
1342,Brc1ccc(CN2C3c4ccccc4-c4ccccc4C32)cc1,5.727700000000004,0.5265058532959709,2.895928026115085
1343,CCN(CCC#N)c1cc(NC(C)=O)c(-n2nc3c(Br)cc(N)c(Cl)c3n2)cc1OC,4.125580000000003,0.4620272316719686,3.174607052018687
1344,COC(=O)C12OC1(C)C(C)(O)OC2=O,-1.0476,0.3316031834323512,4.610955958300086
1345,CCN(CCO[N+](=O)[O-])[N+](=O)[O-],-0.29169999999999985,0.409933157839789,3.455416499373099
1346,Fc1ccc2ncccc2c1F,2.513000000000001,0.5840485195000186,1.8864180319960742
1347,CNC1Cc2cccc3cccc(c23)C1,2.5264000000000006,0.7404319109669695,2.2322957062165045
1348,CN(C)CCCCl,1.1769,0.5071797268270013,2.203131278831771
1349,CC1(C)CC(O)CC(C)(C)N1O,1.3895,0.5815016650104231,2.9727123306386076
1350,CCN1CCN=N1,0.6890999999999999,0.474968132015163,4.144290509601002
1351,Cc1cnc2ccccc2c1,2.5432200000000007,0.5519055037199659,1.5772464901433825
1352,OC1c2cccc3ccc4c5ccccc5cc(c4c23)C1O,4.226600000000004,0.4749473267064725,3.0835400464139813
1353,CC1(C)C[C@H]2C=C(CO)[C@@]3(C=O)C[C@@]3(C)[C@@H]2C1,2.5664000000000007,0.5887222439477218,4.768162842024877
1354,c1ccc2c(c1)[nH]c1cnccc12,2.7161,0.5489485570430717,1.8880456671685906
1355,CCc1nc2c(ccc3ccc4ccc(O)cc4c32)[nH]1,4.1373000000000015,0.5064530565705773,2.4041388723145154
1356,CC/C=C/C=C/C=C/C=C/OCC(O)CO,1.9484999999999997,0.4891662000762601,3.873377700113844
1357,CNC(=O)N(O)C(C)=O,-0.4365000000000001,0.34660733625544876,3.038923811421361
1358,Nc1c2ncn(C(c3ccccc3)c3ccccc3)c2nc[n+]1[O-],2.2846,0.4639743195894363,2.7280719248691394
1359,O=C1c2ccccc2C(=O)c2c(O)cc(O)cc21,1.8732,0.628686275140444,2.0416938875303767
1360,O=[N+]([O-])c1ccc(/C=C/c2ccccc2)cc1,3.765200000000002,0.4530954127515681,1.6655648549959725
1361,Cc1ccc2ccccc2n1,2.5432200000000007,0.5519055037199659,1.4626955286049217
1362,N=NCCCO,0.39977,0.3804736638985114,3.581395932901545
1363,[O-][n+]1ccc(NO)c2ccccc21,1.2743,0.3905721487488994,2.8758039911730666
1364,CC(=O)ON(OCc1ccccc1)C(=O)c1ccccc1,2.7387000000000015,0.8104788178724861,2.2444220819706313
1365,COC(=O)c1oc([N+](=O)[O-])c(Cl)c1Cl,2.2812,0.4494131087506338,3.156626739538293
1366,CCOP(=S)(OCC)OP(=S)(OCC)OCC,3.5980000000000025,0.5694547378804272,3.3494151751800896
1367,c1cc2ccc3cncc4ccc(c1)c2c34,3.979000000000002,0.3938070724969092,2.034470590732946
1368,O=Nc1ccc2ccc3cccc4ccc1c2c34,4.981900000000003,0.33522539382200983,2.260320215541986
1369,CN(CCCl)CCCl,1.3958,0.555740070043485,2.7521786599852494
1370,COc1c(O)c2c(c3oc(=O)c4c(c13)CCC4=O)C1C=COC1O2,1.9820999999999998,0.7997233619771872,4.2968142698009535
1371,c1ccc2c(c1)-c1ccccc1C1C2N1C1CCCCC1,5.097700000000003,0.6544454664569794,2.956042280813241
1372,O=[N+]([O-])c1ccc2c(ccc3ccc([N+](=O)[O-])cc32)c1,3.809400000000002,0.4014238921067948,2.0114619492375923
1373,CC(C)COC(=O)/C=C/c1ccc([N+](=O)[O-])o1,2.4002000000000008,0.34074661343513074,2.4606134045830323
1374,NCCNCCNCCN,-1.916999999999998,0.3159259759712412,2.4676561798623258
1375,O=[N+]([O-])c1ccc2c3cccc4ccc([N+](=O)[O-])c(c5cccc1c25)c43,5.553600000000002,0.18196342363134224,2.3604037098378825
1376,COc1c2ccoc2nc2c(OC)c3c(cc12)OCO3,2.7269000000000005,0.7150183629602055,2.9096046548078824
1377,Cn1sc(Cl)cc1=O,1.1002,0.5416689624731026,3.432796242402831
1378,COc1ccc2c(c1)[nH]c1c(C)nccc12,3.033120000000001,0.6728642510267777,2.1299093449135498
1379,N[C@@H](CS/C(Cl)=C/Cl)C(=O)O,1.4080000000000001,0.7451422531039904,4.040335824799007
1380,Cc1ccc2cc3c(ccc4ccccc43)c3c2c1C(=O)C3,5.193420000000003,0.32010651637304155,2.375413982186757
1381,O=[N+]([O-])c1cc(F)ccc1F,1.873,0.46331559245773185,1.8083578959789257
1382,CC1=CC2CCCCC2c2ccccc21,4.3773000000000035,0.5801300932417597,3.138738422541631
1383,c1cnc2c(c1)ccc1ncccc12,2.7830000000000004,0.4969799703454515,1.8198597065712594
1384,C1=Cc2cc3cccc4ccc5ccc1c2c5c43,5.067800000000003,0.3233623678589447,2.4300795285560177
1385,CC1CN1,-0.021899999999999975,0.3875899677614259,2.683733809695031
1386,CN(C)c1ccc(N=Nc2ccc3ncsc3c2)cc1,4.777700000000003,0.6486803809546431,2.5311916574604023
1387,CCNS(=O)(=O)c1ccccc1C,1.2932199999999998,0.7970433950409652,1.7010195302286064
1388,CCCN(N=O)C(=N)N[N+](=O)[O-],0.09587000000000023,0.20665135416411978,3.822357442301138
1389,CCN(CC)CCNc1ccc2nc(C)n3c4ccc(O)cc4c(=O)c1c23,3.2064200000000014,0.5142906658797711,2.6669518727691965
1390,CCN(CC)N=O,1.0095999999999998,0.39323038799175813,3.2640543557548476
1391,COCCN(CCOC)c1cc(NC(C)=O)c(-n2nc3c(Br)cc(N)c(Cl)c3n2)cc1OC,3.4848000000000017,0.37479878134945654,3.123232930436159
1392,ClCc1cccnc1,1.8203999999999998,0.5247639189605451,1.9031892667697683
1393,CN(NO)C(=O)c1ccccc1,0.6523999999999998,0.634166269795305,2.2315079949742707
1394,O=C(OC[C@H]1CO1)c1ccc([N+](=O)[O-])cc1,1.1503999999999999,0.33071131277112265,2.3590494483655924
1395,O=C1c2c(O)ccc3c2C(c2ccc(O)c4c2C3C2OC2C4=O)C2OC12,1.6023999999999998,0.7017759390993352,4.767315341125812
1396,CC(=O)Nc1cc(O)c2ccc3cccc4ccc1c2c34,4.248000000000001,0.5101656163816406,2.148588235816785
1397,O=C1C=CC(=O)c2c(O)ccc(O)c21,1.033,0.5989955130366422,2.430644958161775
1398,Cc1cccc2cccc([N+](=O)[O-])c12,3.056420000000002,0.5082749800477625,1.8610332484140315
1399,COc1ccc2c(cc3c4c(cc5c(c42)OCO5)CCN3C)c1OC,3.731200000000002,0.666507193912306,2.732191620792028
1400,Clc1ccc2ccc3cccc4ccc1c2c34,5.237400000000003,0.36652505176063144,1.8682579664559409
1401,Cc1c([N+](=O)[O-])cc(N)cc1[N+](=O)[O-],1.3936199999999999,0.4369034196011298,2.387930585692139
1402,Fc1ccc(F)c2ncccc12,2.513000000000001,0.5840485195000186,1.8689107921770685
1403,CCN(CC)c1ccc([N+]#N)cc1,3.017380000000001,0.662746558480543,2.471908980778057
1404,Nc1cccc2ncc(F)cc12,1.9561,0.6011542345467621,1.9662126021318187
1405,NC(=O)N=NC(N)=O,-0.40399999999999986,0.41918961069540506,3.4569083303149197
1406,Cc1cc(C)cc(N)c1,1.8856399999999998,0.5209726320693896,1.8459780072255576
1407,O=CC(=O)O,-0.7301,0.3292675030726765,2.369626983686965
1408,CC(C)(C)NC(=O)/C=C/c1ccc([N+](=O)[O-])o1,2.1157,0.4961392826766953,2.5474235049174787
1409,[N-]=[N+]=C1C=NC(=O)NC1=O,-1.0222,0.34214759491318986,4.19121808462423
1410,CCCCN(N=O)C(=N)N[N+](=O)[O-],0.48597000000000035,0.21466078420463416,3.5732831889228542
1411,CC(=O)Nc1ccc(Oc2ccccc2)cc1,3.4373000000000014,0.871814034248296,1.3492339287793307
1412,Cc1cccc2c1-c1ccccc1C2C,4.127220000000002,0.591273939129921,2.438695939276048
1413,O=C/C=C/c1ccccc1Cl,2.552100000000001,0.48762707224795665,2.150861378480853
1414,C=CCCCC[C@H]1CO1,2.1315999999999997,0.3121292959419191,2.9174713858372225
1415,O=C1C=Cc2cccc3cccc1c23,3.0493000000000015,0.6085776212523801,2.1220516926339776
1416,O=C1c2ccccc2C(=O)c2c1cc(OC1COC(OCC3OC(O)C(O)C(O)C3O)C(O)C1O)c(CO)c2O,-2.6980999999999984,0.15226716255827444,4.696327011605464
1417,CC/C=C1\OC(=O)c2ccccc21,2.6079000000000008,0.611530078476818,2.46846511383419
1418,COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1CC1NC12,-1.6511999999999971,0.4106698403593517,4.600302750822138
1419,O=[N+]([O-])c1ccc2sncc2c1,2.2044999999999995,0.4989745387229236,2.642027081769829
1420,O=C1N[C@@H](c2ccc([N+](=O)[O-])s2)Nc2ccccc21,2.5104000000000006,0.651165475337467,3.103400732392595
1421,COc1cc(N=Nc2ccccc2)ccc1N,3.692800000000002,0.6416510035182101,2.1498298471466786
1422,O=C(O)c1ccc(/C=N/n2nnc3c4ccccc4nc-3c2O)cc1,2.2170999999999994,0.5557374003574613,2.6563723900227956
1423,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,-3.1679999999999997,0.4262474653048269,3.687407323630228
1424,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,4.810600000000004,0.75641175721287,2.670786229594949
1425,Nc1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1,3.347400000000002,0.386868487873679,1.8686226658109213
1426,C1=C[C@H]2O[C@H]2c2ccc3c4c5c(cccc5cc3c21)C=C4,4.943500000000004,0.32475858999435003,3.810193929164889
